Bird_Species,Timestamp,Start_Offset,Confidence,Temperature,Filename,Battery_Voltage
Downy Woodpecker,2026-01-08 08:28:00-05:00,36.0,0.7979874014854431,35.24,/Users/patrick/Desktop/creation/birds/recordings/20260108_132800.WAV,3.2
Downy Woodpecker,2026-01-08 08:28:00-05:00,45.0,0.9170904755592346,35.24,/Users/patrick/Desktop/creation/birds/recordings/20260108_132800.WAV,3.2
Downy Woodpecker,2026-01-08 08:28:00-05:00,48.0,0.6950131058692932,35.24,/Users/patrick/Desktop/creation/birds/recordings/20260108_132800.WAV,3.2
Downy Woodpecker,2026-01-08 08:28:00-05:00,51.0,0.69666987657547,35.24,/Users/patrick/Desktop/creation/birds/recordings/20260108_132800.WAV,3.2
Airplane,2026-01-08 16:19:00-05:00,18.0,0.6619873642921448,59.36,/Users/patrick/Desktop/creation/birds/recordings/20260108_161900.WAV,3.2
White-breasted Nuthatch,2026-01-08 16:24:00-05:00,9.0,0.9440755844116211,58.64,/Users/patrick/Desktop/creation/birds/recordings/20260108_162400.WAV,3.2
Airplane,2026-01-09 07:55:00-05:00,3.0,0.7755125761032104,41.54,/Users/patrick/Desktop/creation/birds/recordings/20260109_075500.WAV,3.2
Golden-crowned Kinglet,2026-01-09 07:55:00-05:00,24.0,0.6948034763336182,41.54,/Users/patrick/Desktop/creation/birds/recordings/20260109_075500.WAV,3.2
White-breasted Nuthatch,2026-01-07 16:23:00-05:00,18.0,0.8829495906829834,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_212300.WAV,3.4
White-breasted Nuthatch,2026-01-07 16:23:00-05:00,21.0,0.8332580327987671,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_212300.WAV,3.4
Carolina Wren,2026-01-07 07:55:00-05:00,0.0,0.9563526511192322,35.6,/Users/patrick/Desktop/creation/birds/recordings/20260107_125500.WAV,3.5
Carolina Wren,2026-01-07 07:55:00-05:00,3.0,0.6650780439376831,35.6,/Users/patrick/Desktop/creation/birds/recordings/20260107_125500.WAV,3.5
American Crow,2026-01-09 08:02:00-05:00,9.0,0.6860811114311218,42.08,/Users/patrick/Desktop/creation/birds/recordings/20260109_080200.WAV,3.2
American Crow,2026-01-09 08:02:00-05:00,42.0,0.9332146048545837,42.08,/Users/patrick/Desktop/creation/birds/recordings/20260109_080200.WAV,3.2
Carolina Wren,2026-01-08 16:58:00-05:00,9.0,0.8252385854721069,56.66,/Users/patrick/Desktop/creation/birds/recordings/20260108_165800.WAV,3.2
Carolina Wren,2026-01-08 16:58:00-05:00,15.0,0.8036508560180664,56.66,/Users/patrick/Desktop/creation/birds/recordings/20260108_165800.WAV,3.2
Carolina Wren,2026-01-08 16:58:00-05:00,21.0,0.7835183143615723,56.66,/Users/patrick/Desktop/creation/birds/recordings/20260108_165800.WAV,3.2
Carolina Wren,2026-01-08 16:58:00-05:00,36.0,0.7120763659477234,56.66,/Users/patrick/Desktop/creation/birds/recordings/20260108_165800.WAV,3.2
Black-capped Chickadee,2026-01-09 07:29:00-05:00,0.0,0.7999775409698486,40.64,/Users/patrick/Desktop/creation/birds/recordings/20260109_072900.WAV,3.2
Carolina Wren,2026-01-09 07:29:00-05:00,36.0,0.7059206962585449,40.64,/Users/patrick/Desktop/creation/birds/recordings/20260109_072900.WAV,3.2
Blue Jay,2026-01-09 07:29:00-05:00,42.0,0.7419071197509766,40.64,/Users/patrick/Desktop/creation/birds/recordings/20260109_072900.WAV,3.2
Airplane,2026-01-07 07:29:00-05:00,0.0,0.6761988401412964,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_122900.WAV,3.6
Cedar Waxwing,2026-01-07 07:29:00-05:00,42.0,0.6865988969802856,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_122900.WAV,3.6
American Crow,2026-01-07 08:09:00-05:00,15.0,0.6552609205245972,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_130900.WAV,3.3
Blue Jay,2026-01-09 07:51:00-05:00,0.0,0.859636127948761,41.54,/Users/patrick/Desktop/creation/birds/recordings/20260109_075100.WAV,3.2
Blue Jay,2026-01-09 07:51:00-05:00,6.0,0.7939690947532654,41.54,/Users/patrick/Desktop/creation/birds/recordings/20260109_075100.WAV,3.2
Blue Jay,2026-01-09 07:51:00-05:00,39.0,0.820906400680542,41.54,/Users/patrick/Desktop/creation/birds/recordings/20260109_075100.WAV,3.2
Airplane,2026-01-07 16:03:00-05:00,0.0,0.8274850249290466,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260107_210300.WAV,3.6
Airplane,2026-01-07 16:03:00-05:00,6.0,0.7084216475486755,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260107_210300.WAV,3.6
Airplane,2026-01-07 16:03:00-05:00,12.0,0.9005746841430664,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260107_210300.WAV,3.6
Airplane,2026-01-07 16:03:00-05:00,18.0,0.8370650410652161,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260107_210300.WAV,3.6
Airplane,2026-01-07 16:03:00-05:00,24.0,0.767392635345459,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260107_210300.WAV,3.6
Airplane,2026-01-07 16:03:00-05:00,30.0,0.7374141812324524,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260107_210300.WAV,3.6
Airplane,2026-01-07 17:02:00-05:00,0.0,0.8996632695198059,57.92,/Users/patrick/Desktop/creation/birds/recordings/20260107_220200.WAV,3.2
Blue Jay,2026-01-09 07:30:00-05:00,0.0,0.7877195477485657,40.64,/Users/patrick/Desktop/creation/birds/recordings/20260109_073000.WAV,3.3
Blue Jay,2026-01-09 07:30:00-05:00,9.0,0.8799166679382324,40.64,/Users/patrick/Desktop/creation/birds/recordings/20260109_073000.WAV,3.3
Blue Jay,2026-01-09 07:30:00-05:00,15.0,0.7556841373443604,40.64,/Users/patrick/Desktop/creation/birds/recordings/20260109_073000.WAV,3.3
Blue Jay,2026-01-09 07:30:00-05:00,21.0,0.7762962579727173,40.64,/Users/patrick/Desktop/creation/birds/recordings/20260109_073000.WAV,3.3
Blue Jay,2026-01-09 07:30:00-05:00,39.0,0.7630937099456787,40.64,/Users/patrick/Desktop/creation/birds/recordings/20260109_073000.WAV,3.3
Blue Jay,2026-01-09 07:30:00-05:00,51.0,0.7325010895729065,40.64,/Users/patrick/Desktop/creation/birds/recordings/20260109_073000.WAV,3.3
Airplane,2026-01-08 16:04:00-05:00,0.0,0.744687020778656,59.900000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_160400.WAV,3.4
Airplane,2026-01-08 16:04:00-05:00,3.0,0.7262215614318848,59.900000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_160400.WAV,3.4
Airplane,2026-01-08 16:04:00-05:00,33.0,0.6873995065689087,59.900000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_160400.WAV,3.4
Airplane,2026-01-08 16:04:00-05:00,42.0,0.829680860042572,59.900000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_160400.WAV,3.4
Airplane,2026-01-08 16:04:00-05:00,45.0,0.7513205409049988,59.900000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260108_160400.WAV,3.4
Airplane,2026-01-08 16:41:00-05:00,33.0,0.6689386367797852,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164100.WAV,3.2
Airplane,2026-01-08 16:41:00-05:00,51.0,0.7654007077217102,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164100.WAV,3.2
American Crow,2026-01-09 07:48:00-05:00,36.0,0.7865964770317078,41.9,/Users/patrick/Desktop/creation/birds/recordings/20260109_074800.WAV,3.2
American Crow,2026-01-09 07:48:00-05:00,39.0,0.7010797262191772,41.9,/Users/patrick/Desktop/creation/birds/recordings/20260109_074800.WAV,3.2
Red-shouldered Hawk,2026-01-07 08:10:00-05:00,6.0,0.7323399782180786,35.78,/Users/patrick/Desktop/creation/birds/recordings/20260107_131000.WAV,3.4
Airplane,2026-01-07 08:10:00-05:00,48.0,0.9267459511756897,35.78,/Users/patrick/Desktop/creation/birds/recordings/20260107_131000.WAV,3.4
Golden-crowned Kinglet,2026-01-08 07:50:00-05:00,0.0,0.903907835483551,33.26,/Users/patrick/Desktop/creation/birds/recordings/20260108_125000.WAV,3.2
Dark-eyed Junco,2026-01-08 08:08:00-05:00,42.0,0.9324628114700317,35.06,/Users/patrick/Desktop/creation/birds/recordings/20260108_130800.WAV,3.2
Dark-eyed Junco,2026-01-08 08:08:00-05:00,48.0,0.6975526809692383,35.06,/Users/patrick/Desktop/creation/birds/recordings/20260108_130800.WAV,3.2
Golden-crowned Kinglet,2026-01-08 07:52:00-05:00,0.0,0.8117785453796387,33.8,/Users/patrick/Desktop/creation/birds/recordings/20260108_125200.WAV,3.2
Golden-crowned Kinglet,2026-01-08 07:52:00-05:00,9.0,0.7450801134109497,33.8,/Users/patrick/Desktop/creation/birds/recordings/20260108_125200.WAV,3.2
Airplane,2026-01-07 08:12:00-05:00,0.0,0.7785182595252991,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_131200.WAV,3.3
Downy Woodpecker,2026-01-07 08:12:00-05:00,3.0,0.7954226732254028,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_131200.WAV,3.3
Airplane,2026-01-07 08:12:00-05:00,18.0,0.9054230451583862,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_131200.WAV,3.3
Green-winged Teal,2026-01-09 08:24:00-05:00,6.0,0.7404935359954834,42.980000000000004,/Users/patrick/Desktop/creation/birds/recordings/20260109_082400.WAV,3.2
White-throated Sparrow,2026-01-09 16:57:00-05:00,42.0,0.650454044342041,52.16,/Users/patrick/Desktop/creation/birds/recordings/20260109_165700.WAV,3.0
White-throated Sparrow,2026-01-09 16:57:00-05:00,45.0,0.7611992359161377,52.16,/Users/patrick/Desktop/creation/birds/recordings/20260109_165700.WAV,3.0
Airplane,2026-01-09 16:12:00-05:00,36.0,0.9193194508552551,51.620000000000005,/Users/patrick/Desktop/creation/birds/recordings/20260109_161200.WAV,3.1
Airplane,2026-01-09 16:12:00-05:00,42.0,0.8436626195907593,51.620000000000005,/Users/patrick/Desktop/creation/birds/recordings/20260109_161200.WAV,3.1
Airplane,2026-01-07 16:01:00-05:00,0.0,0.8000290393829346,60.980000000000004,/Users/patrick/Desktop/creation/birds/recordings/20260107_210100.WAV,3.8
Airplane,2026-01-07 16:01:00-05:00,3.0,0.9155004620552063,60.980000000000004,/Users/patrick/Desktop/creation/birds/recordings/20260107_210100.WAV,3.8
Airplane,2026-01-07 16:01:00-05:00,6.0,0.8663762211799622,60.980000000000004,/Users/patrick/Desktop/creation/birds/recordings/20260107_210100.WAV,3.8
Airplane,2026-01-07 16:01:00-05:00,9.0,0.9192988276481628,60.980000000000004,/Users/patrick/Desktop/creation/birds/recordings/20260107_210100.WAV,3.8
Airplane,2026-01-07 16:01:00-05:00,12.0,0.8897062540054321,60.980000000000004,/Users/patrick/Desktop/creation/birds/recordings/20260107_210100.WAV,3.8
Airplane,2026-01-07 16:01:00-05:00,18.0,0.8223142027854919,60.980000000000004,/Users/patrick/Desktop/creation/birds/recordings/20260107_210100.WAV,3.8
Airplane,2026-01-07 16:01:00-05:00,27.0,0.8922736644744873,60.980000000000004,/Users/patrick/Desktop/creation/birds/recordings/20260107_210100.WAV,3.8
Airplane,2026-01-07 16:01:00-05:00,33.0,0.8929708003997803,60.980000000000004,/Users/patrick/Desktop/creation/birds/recordings/20260107_210100.WAV,3.8
American Crow,2026-01-09 08:19:00-05:00,0.0,0.8948158621788025,43.879999999999995,/Users/patrick/Desktop/creation/birds/recordings/20260109_081900.WAV,3.1
American Crow,2026-01-09 08:19:00-05:00,6.0,0.7824498414993286,43.879999999999995,/Users/patrick/Desktop/creation/birds/recordings/20260109_081900.WAV,3.1
American Crow,2026-01-09 08:19:00-05:00,9.0,0.9523026943206787,43.879999999999995,/Users/patrick/Desktop/creation/birds/recordings/20260109_081900.WAV,3.1
American Crow,2026-01-09 08:19:00-05:00,12.0,0.9514275193214417,43.879999999999995,/Users/patrick/Desktop/creation/birds/recordings/20260109_081900.WAV,3.1
American Crow,2026-01-09 08:19:00-05:00,21.0,0.7538372874259949,43.879999999999995,/Users/patrick/Desktop/creation/birds/recordings/20260109_081900.WAV,3.1
American Crow,2026-01-09 08:19:00-05:00,27.0,0.9027660489082336,43.879999999999995,/Users/patrick/Desktop/creation/birds/recordings/20260109_081900.WAV,3.1
American Crow,2026-01-09 08:19:00-05:00,30.0,0.9361303448677063,43.879999999999995,/Users/patrick/Desktop/creation/birds/recordings/20260109_081900.WAV,3.1
American Crow,2026-01-09 08:19:00-05:00,39.0,0.9131308197975159,43.879999999999995,/Users/patrick/Desktop/creation/birds/recordings/20260109_081900.WAV,3.1
American Crow,2026-01-09 08:19:00-05:00,42.0,0.9372878074645996,43.879999999999995,/Users/patrick/Desktop/creation/birds/recordings/20260109_081900.WAV,3.1
American Crow,2026-01-09 08:19:00-05:00,51.0,0.8109620809555054,43.879999999999995,/Users/patrick/Desktop/creation/birds/recordings/20260109_081900.WAV,3.1
Carolina Wren,2026-01-09 07:32:00-05:00,18.0,0.7627149820327759,41.0,/Users/patrick/Desktop/creation/birds/recordings/20260109_073200.WAV,3.3
Carolina Wren,2026-01-09 07:32:00-05:00,21.0,0.7321175932884216,41.0,/Users/patrick/Desktop/creation/birds/recordings/20260109_073200.WAV,3.3
Wood Thrush,2026-01-09 07:32:00-05:00,51.0,0.728083610534668,41.0,/Users/patrick/Desktop/creation/birds/recordings/20260109_073200.WAV,3.3
Airplane,2026-01-08 16:06:00-05:00,15.0,0.873249888420105,60.8,/Users/patrick/Desktop/creation/birds/recordings/20260108_160600.WAV,3.3
Airplane,2026-01-08 16:06:00-05:00,48.0,0.6894114017486572,60.8,/Users/patrick/Desktop/creation/birds/recordings/20260108_160600.WAV,3.3
Airplane,2026-01-08 16:43:00-05:00,3.0,0.7679088711738586,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164300.WAV,3.2
Carolina Wren,2026-01-08 16:43:00-05:00,6.0,0.9947341680526733,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164300.WAV,3.2
Carolina Wren,2026-01-08 16:43:00-05:00,15.0,0.9851013422012329,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164300.WAV,3.2
Carolina Wren,2026-01-08 16:43:00-05:00,21.0,0.9611026644706726,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164300.WAV,3.2
Airplane,2026-01-08 16:43:00-05:00,21.0,0.8579996824264526,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164300.WAV,3.2
Airplane,2026-01-08 16:43:00-05:00,24.0,0.9641820192337036,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164300.WAV,3.2
Airplane,2026-01-08 16:43:00-05:00,27.0,0.9262508153915405,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164300.WAV,3.2
Airplane,2026-01-08 16:43:00-05:00,30.0,0.8364781141281128,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164300.WAV,3.2
Carolina Wren,2026-01-08 16:43:00-05:00,33.0,0.7041628956794739,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164300.WAV,3.2
Airplane,2026-01-08 16:43:00-05:00,36.0,0.8377565741539001,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164300.WAV,3.2
American Robin,2026-01-08 16:43:00-05:00,39.0,0.7941381335258484,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164300.WAV,3.2
Airplane,2026-01-08 16:43:00-05:00,42.0,0.6722678542137146,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164300.WAV,3.2
Airplane,2026-01-08 16:43:00-05:00,51.0,0.9011638164520264,57.56,/Users/patrick/Desktop/creation/birds/recordings/20260108_164300.WAV,3.2
White-breasted Nuthatch,2026-01-07 16:25:00-05:00,39.0,0.9241030216217041,60.44,/Users/patrick/Desktop/creation/birds/recordings/20260107_212500.WAV,3.4
White-breasted Nuthatch,2026-01-07 16:25:00-05:00,51.0,0.9706897735595703,60.44,/Users/patrick/Desktop/creation/birds/recordings/20260107_212500.WAV,3.4
Airplane,2026-01-07 07:53:00-05:00,21.0,0.8443509340286255,35.6,/Users/patrick/Desktop/creation/birds/recordings/20260107_125300.WAV,3.5
Airplane,2026-01-07 07:53:00-05:00,24.0,0.684402346611023,35.6,/Users/patrick/Desktop/creation/birds/recordings/20260107_125300.WAV,3.5
Carolina Wren,2026-01-07 07:53:00-05:00,48.0,0.9473158717155457,35.6,/Users/patrick/Desktop/creation/birds/recordings/20260107_125300.WAV,3.5
Carolina Wren,2026-01-07 07:53:00-05:00,51.0,0.9792698621749878,35.6,/Users/patrick/Desktop/creation/birds/recordings/20260107_125300.WAV,3.5
Airplane,2026-01-09 17:16:00-05:00,18.0,0.7657259106636047,51.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_171600.WAV,3.2
Airplane,2026-01-09 17:16:00-05:00,21.0,0.6610473990440369,51.8,/Users/patrick/Desktop/creation/birds/recordings/20260109_171600.WAV,3.2
Carolina Wren,2026-01-09 07:16:00-05:00,9.0,0.7867027521133423,40.46,/Users/patrick/Desktop/creation/birds/recordings/20260109_071600.WAV,3.7
Carolina Wren,2026-01-09 07:16:00-05:00,21.0,0.8354548811912537,40.46,/Users/patrick/Desktop/creation/birds/recordings/20260109_071600.WAV,3.7
Carolina Wren,2026-01-09 07:16:00-05:00,24.0,0.7973102331161499,40.46,/Users/patrick/Desktop/creation/birds/recordings/20260109_071600.WAV,3.7
Carolina Wren,2026-01-09 07:16:00-05:00,33.0,0.8918718695640564,40.46,/Users/patrick/Desktop/creation/birds/recordings/20260109_071600.WAV,3.7
American Crow,2026-01-09 08:00:00-05:00,6.0,0.7078207731246948,42.44,/Users/patrick/Desktop/creation/birds/recordings/20260109_080000.WAV,3.1
Downy Woodpecker,2026-01-09 08:00:00-05:00,15.0,0.878189206123352,42.44,/Users/patrick/Desktop/creation/birds/recordings/20260109_080000.WAV,3.1
Downy Woodpecker,2026-01-09 08:00:00-05:00,27.0,0.7904308438301086,42.44,/Users/patrick/Desktop/creation/birds/recordings/20260109_080000.WAV,3.1
American Crow,2026-01-09 08:00:00-05:00,36.0,0.668332040309906,42.44,/Users/patrick/Desktop/creation/birds/recordings/20260109_080000.WAV,3.1
Airplane,2026-01-07 16:18:00-05:00,45.0,0.9025165438652039,60.08,/Users/patrick/Desktop/creation/birds/recordings/20260107_211800.WAV,3.4
Airplane,2026-01-08 16:56:00-05:00,6.0,0.9302438497543335,56.120000000000005,/Users/patrick/Desktop/creation/birds/recordings/20260108_165600.WAV,3.2
Airplane,2026-01-08 16:56:00-05:00,15.0,0.96177077293396,56.120000000000005,/Users/patrick/Desktop/creation/birds/recordings/20260108_165600.WAV,3.2
Red-bellied Woodpecker,2026-01-08 16:13:00-05:00,18.0,0.6579228043556213,60.44,/Users/patrick/Desktop/creation/birds/recordings/20260108_161300.WAV,3.2
Blue Jay,2026-01-09 07:27:00-05:00,0.0,0.6574024558067322,41.54,/Users/patrick/Desktop/creation/birds/recordings/20260109_072700.WAV,3.1
Blue Jay,2026-01-09 07:27:00-05:00,12.0,0.7940205335617065,41.54,/Users/patrick/Desktop/creation/birds/recordings/20260109_072700.WAV,3.1
Airplane,2026-01-07 08:07:00-05:00,3.0,0.8650945425033569,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_130700.WAV,3.3
Airplane,2026-01-07 08:07:00-05:00,6.0,0.6583915948867798,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_130700.WAV,3.3
Airplane,2026-01-07 08:07:00-05:00,12.0,0.960286557674408,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_130700.WAV,3.3
Airplane,2026-01-07 08:07:00-05:00,15.0,0.7922260761260986,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_130700.WAV,3.3
Red-shouldered Hawk,2026-01-07 08:07:00-05:00,24.0,0.7508869171142578,37.04,/Users/patrick/Desktop/creation/birds/recordings/20260107_130700.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,0.0,0.7875105738639832,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,3.0,0.973709762096405,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,6.0,0.8260265588760376,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,12.0,0.9319058060646057,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,15.0,0.954938530921936,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,18.0,0.9698531627655029,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,21.0,0.9754329323768616,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,24.0,0.8519413471221924,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,27.0,0.9197412133216858,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,30.0,0.9421843886375427,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,33.0,0.8586314916610718,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,36.0,0.906353235244751,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,39.0,0.9258039593696594,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,42.0,0.964415431022644,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,45.0,0.8808500170707703,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
Downy Woodpecker,2026-01-07 08:23:00-05:00,51.0,0.9277603030204773,36.5,/Users/patrick/Desktop/creation/birds/recordings/20260107_132300.WAV,3.3
American Crow,2026-01-09 08:15:00-05:00,15.0,0.7855474352836609,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081500.WAV,3.2
American Crow,2026-01-09 08:15:00-05:00,33.0,0.6767470836639404,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081500.WAV,3.2
Tufted Titmouse,2026-01-09 08:15:00-05:00,36.0,0.8095047473907471,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081500.WAV,3.2
American Crow,2026-01-09 08:15:00-05:00,48.0,0.6873160004615784,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081500.WAV,3.2
White-breasted Nuthatch,2026-01-07 16:30:00-05:00,3.0,0.8433300852775574,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260107_213000.WAV,3.4
White-breasted Nuthatch,2026-01-07 16:30:00-05:00,6.0,0.9416634440422058,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260107_213000.WAV,3.4
White-breasted Nuthatch,2026-01-07 16:30:00-05:00,9.0,0.7182137370109558,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260107_213000.WAV,3.4
White-breasted Nuthatch,2026-01-07 16:30:00-05:00,21.0,0.9194859266281128,59.540000000000006,/Users/patrick/Desktop/creation/birds/recordings/20260107_213000.WAV,3.4
Downy Woodpecker,2026-01-09 07:44:00-05:00,27.0,0.780329704284668,41.36,/Users/patrick/Desktop/creation/birds/recordings/20260109_074400.WAV,3.1
Golden-crowned Kinglet,2026-01-08 08:04:00-05:00,18.0,0.73282790184021,34.52,/Users/patrick/Desktop/creation/birds/recordings/20260108_130400.WAV,3.2
Airplane,2026-01-07 07:44:00-05:00,0.0,0.6957494020462036,34.7,/Users/patrick/Desktop/creation/birds/recordings/20260107_124400.WAV,3.5
Airplane,2026-01-07 07:44:00-05:00,3.0,0.9271489381790161,34.7,/Users/patrick/Desktop/creation/birds/recordings/20260107_124400.WAV,3.5
Airplane,2026-01-07 07:44:00-05:00,6.0,0.8331758975982666,34.7,/Users/patrick/Desktop/creation/birds/recordings/20260107_124400.WAV,3.5
Airplane,2026-01-07 07:44:00-05:00,9.0,0.7418943643569946,34.7,/Users/patrick/Desktop/creation/birds/recordings/20260107_124400.WAV,3.5
Pileated Woodpecker,2026-01-07 07:44:00-05:00,33.0,0.9829373955726624,34.7,/Users/patrick/Desktop/creation/birds/recordings/20260107_124400.WAV,3.5
Pileated Woodpecker,2026-01-07 07:44:00-05:00,36.0,0.9673352241516113,34.7,/Users/patrick/Desktop/creation/birds/recordings/20260107_124400.WAV,3.5
Airplane,2026-01-07 08:21:00-05:00,21.0,0.6556753516197205,36.68,/Users/patrick/Desktop/creation/birds/recordings/20260107_132100.WAV,3.3
American Crow,2026-01-09 08:17:00-05:00,0.0,0.9799652099609375,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081700.WAV,3.2
American Crow,2026-01-09 08:17:00-05:00,6.0,0.807352602481842,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081700.WAV,3.2
American Crow,2026-01-09 08:17:00-05:00,9.0,0.9447612762451172,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081700.WAV,3.2
American Crow,2026-01-09 08:17:00-05:00,18.0,0.8685935139656067,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081700.WAV,3.2
American Crow,2026-01-09 08:17:00-05:00,27.0,0.983814001083374,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081700.WAV,3.2
American Crow,2026-01-09 08:17:00-05:00,30.0,0.8757430911064148,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081700.WAV,3.2
American Crow,2026-01-09 08:17:00-05:00,33.0,0.9164742827415466,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081700.WAV,3.2
American Crow,2026-01-09 08:17:00-05:00,39.0,0.9001879096031189,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081700.WAV,3.2
American Crow,2026-01-09 08:17:00-05:00,45.0,0.8351559638977051,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081700.WAV,3.2
American Crow,2026-01-09 08:17:00-05:00,48.0,0.9472362995147705,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081700.WAV,3.2
American Crow,2026-01-09 08:17:00-05:00,51.0,0.8919001221656799,43.34,/Users/patrick/Desktop/creation/birds/recordings/20260109_081700.WAV,3.2
Carolina Wren,2026-01-09 07:18:00-05:00,9.0,0.7559443116188049,41.0,/Users/patrick/Desktop/creation/birds/recordings/20260109_071800.WAV,3.4
Carolina Wren,2026-01-09 07:18:00-05:00,15.0,0.817295253276825,41.0,/Users/patrick/Desktop/creation/birds/recordings/20260109_071800.WAV,3.4
Airplane,2026-01-07 08:05:00-05:00,18.0,0.7799824476242065,35.6,/Users/patrick/Desktop/creation/birds/recordings/20260107_130500.WAV,3.3
