File Name,Folder,File Size (bytes),Timestamp,Latitude,Longitude,Sample Rate (Hz),Triggered,Samples,Duration (s),Temperature (C),Battery Voltage (V),Comment
20260107_123900.WAV,,5280839,2026-01-07T12:39:00Z,38.97,-77.25,48000,0,2640000,55,1.8,3.6,Recorded at 12:39:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.6V and temperature was 1.8C.
20260107_124000.WAV,,5280839,2026-01-07T12:40:00Z,38.97,-77.25,48000,0,2640000,55,1.7,3.5,Recorded at 12:40:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 1.7C.
20260107_124100.WAV,,5280839,2026-01-07T12:41:00Z,38.97,-77.25,48000,0,2640000,55,2.5,3.5,Recorded at 12:41:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 2.5C.
20260107_124200.WAV,,5280839,2026-01-07T12:42:00Z,38.97,-77.25,48000,0,2640000,55,2.1,3.5,Recorded at 12:42:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 2.1C.
20260107_124300.WAV,,5280839,2026-01-07T12:43:00Z,38.97,-77.25,48000,0,2640000,55,1.5,3.5,Recorded at 12:43:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 1.5C.
20260107_124400.WAV,,5280839,2026-01-07T12:44:00Z,38.97,-77.25,48000,0,2640000,55,1.5,3.5,Recorded at 12:44:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 1.5C.
20260107_124500.WAV,,5280839,2026-01-07T12:45:00Z,38.97,-77.25,48000,0,2640000,55,1.4,3.5,Recorded at 12:45:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 1.4C.
20260107_124600.WAV,,5280839,2026-01-07T12:46:00Z,38.97,-77.25,48000,0,2640000,55,1.8,3.5,Recorded at 12:46:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 1.8C.
20260107_124700.WAV,,5280839,2026-01-07T12:47:00Z,38.97,-77.25,48000,0,2640000,55,2.1,3.5,Recorded at 12:47:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 2.1C.
20260107_124800.WAV,,5280839,2026-01-07T12:48:00Z,38.97,-77.25,48000,0,2640000,55,2.1,3.5,Recorded at 12:48:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 2.1C.
20260107_124900.WAV,,5280839,2026-01-07T12:49:00Z,38.97,-77.25,48000,0,2640000,55,2.1,3.4,Recorded at 12:49:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.1C.
20260107_125000.WAV,,5280839,2026-01-07T12:50:00Z,38.97,-77.25,48000,0,2640000,55,2.1,3.4,Recorded at 12:50:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.1C.
20260107_125100.WAV,,5280839,2026-01-07T12:51:00Z,38.97,-77.25,48000,0,2640000,55,1.8,3.4,Recorded at 12:51:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 1.8C.
20260107_125200.WAV,,5280839,2026-01-07T12:52:00Z,38.97,-77.25,48000,0,2640000,55,2.3,3.4,Recorded at 12:52:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.3C.
20260107_125300.WAV,,5280839,2026-01-07T12:53:00Z,38.97,-77.25,48000,0,2640000,55,2.0,3.5,Recorded at 12:53:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 2.0C.
20260107_125400.WAV,,5280839,2026-01-07T12:54:00Z,38.97,-77.25,48000,0,2640000,55,2.6,3.5,Recorded at 12:54:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 2.6C.
20260107_125500.WAV,,5280839,2026-01-07T12:55:00Z,38.97,-77.25,48000,0,2640000,55,2.0,3.5,Recorded at 12:55:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 2.0C.
20260107_125600.WAV,,5280839,2026-01-07T12:56:00Z,38.97,-77.25,48000,0,2640000,55,2.1,3.4,Recorded at 12:56:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.1C.
20260107_125700.WAV,,5280839,2026-01-07T12:57:00Z,38.97,-77.25,48000,0,2640000,55,1.8,3.4,Recorded at 12:57:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 1.8C.
20260107_125800.WAV,,5280839,2026-01-07T12:58:00Z,38.97,-77.25,48000,0,2640000,55,2.0,3.4,Recorded at 12:58:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.0C.
20260107_125900.WAV,,5280839,2026-01-07T12:59:00Z,38.97,-77.25,48000,0,2640000,55,2.6,3.4,Recorded at 12:59:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.6C.
20260107_130000.WAV,,5280839,2026-01-07T13:00:00Z,38.97,-77.25,48000,0,2640000,55,2.3,3.4,Recorded at 13:00:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.3C.
20260107_130100.WAV,,5280839,2026-01-07T13:01:00Z,38.97,-77.25,48000,0,2640000,55,2.6,3.4,Recorded at 13:01:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.6C.
20260107_130200.WAV,,5280839,2026-01-07T13:02:00Z,38.97,-77.25,48000,0,2640000,55,2.1,3.4,Recorded at 13:02:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.1C.
20260107_130300.WAV,,5280839,2026-01-07T13:03:00Z,38.97,-77.25,48000,0,2640000,55,2.5,3.4,Recorded at 13:03:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.5C.
20260107_130400.WAV,,5280839,2026-01-07T13:04:00Z,38.97,-77.25,48000,0,2640000,55,2.5,3.4,Recorded at 13:04:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.5C.
20260107_130500.WAV,,5280839,2026-01-07T13:05:00Z,38.97,-77.25,48000,0,2640000,55,2.0,3.3,Recorded at 13:05:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.0C.
20260107_130600.WAV,,5280839,2026-01-07T13:06:00Z,38.97,-77.25,48000,0,2640000,55,2.3,3.4,Recorded at 13:06:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.3C.
20260107_130700.WAV,,5280839,2026-01-07T13:07:00Z,38.97,-77.25,48000,0,2640000,55,2.8,3.3,Recorded at 13:07:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.8C.
20260107_130800.WAV,,5280839,2026-01-07T13:08:00Z,38.97,-77.25,48000,0,2640000,55,2.3,3.4,Recorded at 13:08:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.3C.
20260107_130900.WAV,,5280839,2026-01-07T13:09:00Z,38.97,-77.25,48000,0,2640000,55,2.5,3.3,Recorded at 13:09:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.5C.
20260107_131000.WAV,,5280839,2026-01-07T13:10:00Z,38.97,-77.25,48000,0,2640000,55,2.1,3.4,Recorded at 13:10:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.1C.
20260107_131100.WAV,,5280839,2026-01-07T13:11:00Z,38.97,-77.25,48000,0,2640000,55,2.3,3.4,Recorded at 13:11:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.3C.
20260107_131200.WAV,,5280839,2026-01-07T13:12:00Z,38.97,-77.25,48000,0,2640000,55,2.8,3.3,Recorded at 13:12:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.8C.
20260107_131300.WAV,,5280839,2026-01-07T13:13:00Z,38.97,-77.25,48000,0,2640000,55,2.5,3.4,Recorded at 13:13:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.5C.
20260107_131400.WAV,,5280839,2026-01-07T13:14:00Z,38.97,-77.25,48000,0,2640000,55,2.5,3.3,Recorded at 13:14:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.5C.
20260107_131500.WAV,,5280839,2026-01-07T13:15:00Z,38.97,-77.25,48000,0,2640000,55,2.6,3.4,Recorded at 13:15:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.6C.
20260107_131600.WAV,,5280839,2026-01-07T13:16:00Z,38.97,-77.25,48000,0,2640000,55,2.5,3.3,Recorded at 13:16:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.5C.
20260107_131700.WAV,,5280839,2026-01-07T13:17:00Z,38.97,-77.25,48000,0,2640000,55,2.6,3.3,Recorded at 13:17:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.6C.
20260107_131800.WAV,,5280839,2026-01-07T13:18:00Z,38.97,-77.25,48000,0,2640000,55,2.5,3.3,Recorded at 13:18:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.5C.
20260107_131900.WAV,,5280839,2026-01-07T13:19:00Z,38.97,-77.25,48000,0,2640000,55,2.6,3.4,Recorded at 13:19:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.6C.
20260107_132000.WAV,,5280839,2026-01-07T13:20:00Z,38.97,-77.25,48000,0,2640000,55,2.6,3.4,Recorded at 13:20:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 2.6C.
20260107_132100.WAV,,5280839,2026-01-07T13:21:00Z,38.97,-77.25,48000,0,2640000,55,2.6,3.3,Recorded at 13:21:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.6C.
20260107_132200.WAV,,5280839,2026-01-07T13:22:00Z,38.97,-77.25,48000,0,2640000,55,2.6,3.3,Recorded at 13:22:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.6C.
20260107_132300.WAV,,5280839,2026-01-07T13:23:00Z,38.97,-77.25,48000,0,2640000,55,2.5,3.3,Recorded at 13:23:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.3V and temperature was 2.5C.
